铺	鋪	鋪	pu4, pu1	pù, pū	bed; store | to spread; to lay	0
涉	?	?	?	?	?	0
疾	?	?	?	?	?	0
挡	擋	擋	dang3	dǎng	to block; hinder; gear; equipment	0
奉	?	?	?	?	?	0
踏	?	?	?	?	?	0
忠	?	?	?	?	?	0
伍	?	?	?	?	?	0
躲	?	?	?	?	?	0
籍	?	?	?	?	?	0
努	?	?	?	?	?	0
朗	?	?	?	?	?	0
箱	?	?	?	?	?	0
裁	?	?	?	?	?	0
帳	?	?	?	?	?	0
兼	?	?	?	?	?	0
彼	?	?	?	?	?	0
霞	霞	霞	xia2	xiá	red clouds	0
猪	豬	豬	zhu1	zhū	pig	0
悉	?	?	?	?	?	0
扎	紮	紮	zha1	zhā	to prick; push a needle into; penetrating	0
劝	勸	勸	quan4	quàn	advise; to urge; persuade	0
薄	薄	薄	bao2	báo	thin; flimsy; weak (first two pronunciations)	0
築	?	?	?	?	?	0
俊	?	?	?	?	?	0
鞋	?	?	?	?	?	0
距	?	?	?	?	?	0
侵	?	?	?	?	?	0
欣	?	?	?	?	?	0
擠	?	?	?	?	?	0
媒	?	?	?	?	?	0
吐	吐	吐	tu3, tu4	tǔ, tù	to spit | to vomit; throw up	0
魂	?	?	?	?	?	0
潔	?	?	?	?	?	0
枝	枝	枝	zhi1	zhī	branch; twig; (mw for sticks, rods, pencils)	0
盈	?	?	?	?	?	0
阻	?	?	?	?	?	0
陷	?	?	?	?	?	0
甲	甲	甲	jia3	jiǎ	one; armor (1st Heavenly Stem)	0
鄭	?	?	?	?	?	0
鳴	?	?	?	?	?	0
倘	?	?	?	?	?	0
剩	剩	剩	sheng4	shèng	have as remainder; be left over; surplus	0
颗	顆	顆	ke1	kē	(mw for hearts and small, round things like seeds, grains, beans, etc.)	0
拖	?	?	?	?	?	0
舒	?	?	?	?	?	0
惠	?	?	?	?	?	0
昏	?	?	?	?	?	0
振	?	?	?	?	?	0
戒	戒	戒	jie4	jiè	warn against; swear off	0
喪	?	?	?	?	?	0
焦	?	?	?	?	?	0
爬	?	?	?	?	?	0
凌	?	?	?	?	?	0
慧	?	?	?	?	?	0
偶	?	?	?	?	?	0
晃	晃	晃	huang4	huàng	to sway; to shake	0
桃	桃	桃	tao2	táo	peach	0
赤	?	?	?	?	?	0
烂	爛	爛	lan4	làn	overcooked; rotten; soft; mushy	0
骗	騙	騙	pian4	piàn	to cheat; to swindle; deceive	0
措	?	?	?	?	?	0
页	頁	頁	ye4	yè	page; leaf (Kangxi radical 181)	0
凶	?	?	?	?	?	0
泰	?	?	?	?	?	0
屍	?	?	?	?	?	0
坡	坡	坡	po1	pō	slope	0
勒	?	?	?	?	?	0
療	?	?	?	?	?	0
塔	塔	塔	ta3	tǎ	pagoda; tower	0
塵	?	?	?	?	?	0
躺	躺	躺	tang3	tǎng	recline; lie down (on back or side)	0
殊	?	?	?	?	?	0
慰	?	?	?	?	?	0
壇	?	?	?	?	?	0
甘	?	?	?	?	?	0
咬	咬	咬	yao3	yǎo	to bite; to nip	0
拒	?	?	?	?	?	0
彪	?	?	?	?	?	0
炸	?	?	?	?	?	0
井	井	井	jing3	jǐng	a well	0
崇	?	?	?	?	?	0
飲	?	?	?	?	?	0
祝	?	?	?	?	?	0
汪	?	?	?	?	?	0
牢	?	?	?	?	?	0
桂	?	?	?	?	?	0
尾	?	?	?	?	?	0
漂	?	?	?	?	?	0
聊	?	?	?	?	?	0
撒	?	?	?	?	?	0
恰	?	?	?	?	?	0
凝	?	?	?	?	?	0
矛	?	?	?	?	?	0
於	?	?	?	?	?	0
賓	?	?	?	?	?	0
緒	?	?	?	?	?	0
彭	?	?	?	?	?	0
肚	?	?	?	?	?	0
匆	?	?	?	?	?	0
描	?	?	?	?	?	0
粉	?	?	?	?	?	0
贼	賊	賊	zei2	zéi	thief	0
乏	?	?	?	?	?	0
盾	?	?	?	?	?	0
愁	?	?	?	?	?	0
斜	斜	斜	xie2	xié	slanting; tilted	0
裂	?	?	?	?	?	0
滑	滑	滑	hua2	huá	slippery; cunning; crafty	0
斐	?	?	?	?	?	0
廢	?	?	?	?	?	0
寂	?	?	?	?	?	0
涌	?	?	?	?	?	0
詳	?	?	?	?	?	0
汤	湯	湯	tang1	tāng	soup; broth	0
徹	?	?	?	?	?	0
玄	?	?	?	?	?	0
斤	?	?	?	?	?	0
轟	?	?	?	?	?	0
奸	?	?	?	?	?	0
憐	?	?	?	?	?	0
朵	朵	朵	duo3	duǒ	(mw for flowers and clouds)	0
佳	?	?	?	?	?	0
皆	皆	皆	jie1	jiē	all; each and every; in all cases	0
鸟	鳥	鳥	niao3	niǎo	bird (Kangxi radical 196)	0
邦	?	?	?	?	?	0
扶	扶	扶	fu2	fú	to support with hand; to help somebody up	0
毀	?	?	?	?	?	0
聰	?	?	?	?	?	0
辯	?	?	?	?	?	0
瓶	?	?	?	?	?	0
饿	餓	餓	e4	è	hungry	0
蛇	蛇	蛇	she2	shé	snake; serpent	0
捕	?	?	?	?	?	0
搬	搬	搬	ban1	bān	to move; to transport	0
沈	?	?	?	?	?	0
楓	?	?	?	?	?	0
舅	?	?	?	?	?	0
幽	?	?	?	?	?	0
魔	?	?	?	?	?	0
琴	?	?	?	?	?	0
挣	掙	掙	zheng4, zheng1	zhèng, zhēng	to earn | to struggle	0
聘	?	?	?	?	?	0
彎	?	?	?	?	?	0
墓	?	?	?	?	?	0
欺	?	?	?	?	?	0
悟	?	?	?	?	?	0
蔣	?	?	?	?	?	0
臣	?	?	?	?	?	0
返	?	?	?	?	?	0
違	?	?	?	?	?	0
虧	?	?	?	?	?	0
丢	丟	丟	diu1	diū	lose (something); throw; put aside	0
援	?	?	?	?	?	0
赫	?	?	?	?	?	0
魏	?	?	?	?	?	0
耐	?	?	?	?	?	0
佩	?	?	?	?	?	0
酸	酸	酸	suan1	suān	sour; sore; ache	0
盟	?	?	?	?	?	0
胖	胖	胖	pang4	pàng	fat; plump	0
傻	傻	傻	sha3	shǎ	foolish; fool	0
绕	繞	繞	rao4	rào	to wind; to coil; move round	0
哼	哼	哼	heng1	hēng	groan; snort; to hum; croon	0
秦	?	?	?	?	?	0
屈	?	?	?	?	?	0
辱	?	?	?	?	?	0
昨	?	?	?	?	?	0
瘦	瘦	瘦	shou4	shòu	thin; tight; lean	0
暫	?	?	?	?	?	0
箭	?	?	?	?	?	0
署	?	?	?	?	?	0
赴	?	?	?	?	?	0
递	遞	遞	di4	dì	hand over; to pass; to give	0
猜	猜	猜	cai1	cāi	to guess	0
潛	?	?	?	?	?	0
鴻	?	?	?	?	?	0
績	?	?	?	?	?	0
耀	?	?	?	?	?	0
塗	?	?	?	?	?	0
割	割	割	ge1	gē	to cut (apart/off)	0
豆	?	?	?	?	?	0
悶	?	?	?	?	?	0
亭	?	?	?	?	?	0
祥	?	?	?	?	?	0
勵	?	?	?	?	?	0
宇	?	?	?	?	?	0
泛	?	?	?	?	?	0
狼	?	?	?	?	?	0
悔	?	?	?	?	?	0
搭	搭	搭	da1	dā	to erect; to build; travel by (car, plane, etc.); to hang; to join	0
艦	?	?	?	?	?	0
浮	?	?	?	?	?	0
牵	牽	牽	qian1	qiān	to lead along; to pull (an animal on a tether)	0
符	?	?	?	?	?	0
肅	?	?	?	?	?	0
奴	?	?	?	?	?	0
爆	?	?	?	?	?	0
姊	?	?	?	?	?	0
幼	?	?	?	?	?	0
夾	?	?	?	?	?	0
邀	?	?	?	?	?	0
瘋	?	?	?	?	?	0
允	?	?	?	?	?	0
惱	?	?	?	?	?	0
租	租	租	zu1	zū	to rent	0
椅	?	?	?	?	?	0
尺	?	?	?	?	?	0
侍	?	?	?	?	?	0
腐	?	?	?	?	?	0
顫	?	?	?	?	?	0
扭	?	?	?	?	?	0
菲	?	?	?	?	?	0
瓦	?	?	?	?	?	0
擦	擦	擦	ca1	cā	to wipe; to rub; to polish	0
辣	辣	辣	la4	là	hot (spicy)	0
奏	?	?	?	?	?	0
殷	?	?	?	?	?	0
埋	?	?	?	?	?	0
摔	?	?	?	?	?	0
盼	?	?	?	?	?	0
吟	?	?	?	?	?	0
渡	?	?	?	?	?	0
衫	?	?	?	?	?	0
跨	跨	跨	kua4	kuà	step across; stride; straddle; to cross	0
醉	醉	醉	zui4	zuì	intoxicated; become drunk	0
艱	?	?	?	?	?	0
掩	?	?	?	?	?	0
荷	?	?	?	?	?	0
蒼	?	?	?	?	?	0
旋	?	?	?	?	?	0
揭	?	?	?	?	?	0
桑	?	?	?	?	?	0
仗	?	?	?	?	?	0
蓮	?	?	?	?	?	0
鑽	?	?	?	?	?	0
宏	?	?	?	?	?	0
幻	?	?	?	?	?	0
刃	?	?	?	?	?	0
峽	?	?	?	?	?	0
遼	?	?	?	?	?	0
娃	?	?	?	?	?	0
凱	?	?	?	?	?	0
患	?	?	?	?	?	0
障	?	?	?	?	?	0
丐	?	?	?	?	?	0
衡	?	?	?	?	?	0
猫	貓	貓	mao1	māo	cat	0
丑	醜	醜	chou3	chǒu	ugly; disgraceful (2nd Earthly Branch)	0
濤	?	?	?	?	?	0
暖	?	?	?	?	?	0
溜	溜	溜	liu1	liū	slip away; to skate; to glide	0
锅	鍋	鍋	guo1	guō	pot; pan; boiler	0
奈	?	?	?	?	?	0
罰	?	?	?	?	?	0
拾	拾	拾	shi2	shí	pick up; ten (banker's anti-fraud numeral)	0
浓	濃	濃	nong2	nóng	concentrated; dense	0
鍵	?	?	?	?	?	0
脈	?	?	?	?	?	0
锁	鎖	鎖	suo3	suǒ	lock	0
鄰	?	?	?	?	?	0
臭	臭	臭	chou4	chòu	stench; stink	0
芳	?	?	?	?	?	0
垂	?	?	?	?	?	0
捉	?	?	?	?	?	0
恢	?	?	?	?	?	0
姆	?	?	?	?	?	0
砍	砍	砍	kan3	kǎn	to chop; cut down	0
駕	?	?	?	?	?	0
恭	?	?	?	?	?	0
挨	挨	挨	ai1	āi	get close to; in sequence	0
禍	?	?	?	?	?	0
曹	?	?	?	?	?	0
慈	?	?	?	?	?	0
抖	?	?	?	?	?	0
泉	?	?	?	?	?	0
覽	?	?	?	?	?	0
澳	?	?	?	?	?	0
臟	?	?	?	?	?	0
疼	疼	疼	teng2	téng	ache; sore; (it) hurts; love fondly	0
铜	銅	銅	tong2	tóng	copper	0
羞	?	?	?	?	?	0
檔	?	?	?	?	?	0
拋	?	?	?	?	?	0
苗	?	?	?	?	?	0
惑	?	?	?	?	?	0
肥	?	?	?	?	?	0
驅	?	?	?	?	?	0
窝	窩	窩	wo1	wō	nest; den	0
褲	?	?	?	?	?	0
估	?	?	?	?	?	0
胞	?	?	?	?	?	0
柄	?	?	?	?	?	0
闊	?	?	?	?	?	0
杜	?	?	?	?	?	0
勤	?	?	?	?	?	0
舟	舟	舟	zhou1	zhōu	boat (Kangxi radical 137)	0
帽	?	?	?	?	?	0
瑪	?	?	?	?	?	0
撤	?	?	?	?	?	0
頻	?	?	?	?	?	0
禪	?	?	?	?	?	0
柯	?	?	?	?	?	0
萊	?	?	?	?	?	0
堪	?	?	?	?	?	0
寸	?	?	?	?	?	0
哀	?	?	?	?	?	0
熊	?	?	?	?	?	0
腹	?	?	?	?	?	0
尝	嘗	嘗	chang2	cháng	to taste; flavor; (past tense marker)	0
敲	敲	敲	qiao1	qiāo	knock; blackmail	0
勃	?	?	?	?	?	0
巡	?	?	?	?	?	0
盜	?	?	?	?	?	0
籌	?	?	?	?	?	0
扣	扣	扣	kou4	kòu	to fasten; to button; button; buckle; knot; to arrest; to confiscate; to deduct (money); discount; to knock; put upside down; to smash or spike (a ball); to cover (with a bowl etc); fig. to tag a label on sb	0
池	?	?	?	?	?	0
浅	淺	淺	qian3	qiǎn	shallow; simple; superficial; light (of colors)	0
柴	?	?	?	?	?	0
埃	?	?	?	?	?	0
嫁	嫁	嫁	jia4	jià	marry (a husband); take a husband	0
枚	枚	枚	mei2	méi	(mw for coins, rings, medals)	0
稀	?	?	?	?	?	0
雕	?	?	?	?	?	0
厭	?	?	?	?	?	0
瓜	?	?	?	?	?	0
壽	?	?	?	?	?	0
跌	跌	跌	die1	diē	to fall down; to drop	0
扯	?	?	?	?	?	0
董	?	?	?	?	?	0
錦	?	?	?	?	?	0
鑒	?	?	?	?	?	0
刷	?	?	?	?	?	0
趨	?	?	?	?	?	0
捐	捐	捐	juan1	juān	to contribute; to donate; to subsribe to; to abandon; to relinquish; contribution; tax	0
傲	?	?	?	?	?	0
貫	?	?	?	?	?	0
殿	?	?	?	?	?	0
拨	撥	撥	bo1	bō	to dial; move with a hand/foot; stir; poke; allocate (money)	0
遜	?	?	?	?	?	0
踢	?	?	?	?	?	0
賠	?	?	?	?	?	0
姿	?	?	?	?	?	0
遷	?	?	?	?	?	0
黎	?	?	?	?	?	0
祭	?	?	?	?	?	0
滴	滴	滴	di1	dī	to drip; drop; (mw for drops of liquid)	0
襲	?	?	?	?	?	0
慌	?	?	?	?	?	0
鞭	?	?	?	?	?	0
茫	?	?	?	?	?	0
逢	逢	逢	feng2	féng	to meet; come upon	0
屠	?	?	?	?	?	0
昆	?	?	?	?	?	0
柏	?	?	?	?	?	0
駛	?	?	?	?	?	0
咐	?	?	?	?	?	0
植	?	?	?	?	?	0
懼	?	?	?	?	?	0
紐	?	?	?	?	?	0
捷	?	?	?	?	?	0
圳	?	?	?	?	?	0
牲	?	?	?	?	?	0
蹤	?	?	?	?	?	0
丛	叢	叢	cong2	cóng	crowd together; thicket; collection	0
漠	?	?	?	?	?	0
銳	?	?	?	?	?	0
喇	?	?	?	?	?	0
干	乾	乾	gan1	gān	to concern; shield; dry; clean (Kangxi radical 51)	0
霍	?	?	?	?	?	0
濕	?	?	?	?	?	0
睁	睜	睜	zheng1	zhēng	to open (eyes)	0
仔	?	?	?	?	?	0
吵	吵	吵	chao3	chǎo	to quarrel; make noise	0
悠	?	?	?	?	?	0
溝	?	?	?	?	?	0
墨	?	?	?	?	?	0
串	串	串	chuan4	chuàn	string together; conspire; gang up; mix up; bunch	0
俱	?	?	?	?	?	0
陶	?	?	?	?	?	0
貢	?	?	?	?	?	0
渾	?	?	?	?	?	0
赢	贏	贏	ying2	yíng	to win; to beat; to profit	0
屁	?	?	?	?	?	0
馳	?	?	?	?	?	0
棒	棒	棒	bang4	bàng	stick; club; good; excellent	0
匹	匹	匹	pi3	pǐ	ordinary person; (mw for horses, bolt of cloth)	0
拼	?	?	?	?	?	0
恆	?	?	?	?	?	0
邪	?	?	?	?	?	0
脆	?	?	?	?	?	0
糟	?	?	?	?	?	0
扮	?	?	?	?	?	0
賢	?	?	?	?	?	0
飾	?	?	?	?	?	0
償	?	?	?	?	?	0
拆	拆	拆	chai1	chāi	unravel; to tear; demolish	0
纏	?	?	?	?	?	0
攝	?	?	?	?	?	0
擬	?	?	?	?	?	0
滋	?	?	?	?	?	0
嘿	嘿	嘿	hei1	hēi	hey; interjection for calling attention	0
旨	?	?	?	?	?	0
闯	闖	闖	chuang3	chuǎng	rush; break through; to temper oneself (by battling difficulties)	0
賀	?	?	?	?	?	0
翠	?	?	?	?	?	0
縫	?	?	?	?	?	0
饱	飽	飽	bao3	bǎo	eat until full; satisfied	0
劫	?	?	?	?	?	0
撫	?	?	?	?	?	0
挖	?	?	?	?	?	0
册	冊	冊	ce4	cè	book; (mw for books)	0
叛	?	?	?	?	?	0
肖	?	?	?	?	?	0
熙	?	?	?	?	?	0
煉	?	?	?	?	?	0
憲	?	?	?	?	?	0
廟	?	?	?	?	?	0
碧	?	?	?	?	?	0
盒	?	?	?	?	?	0
誼	?	?	?	?	?	0
儲	?	?	?	?	?	0
馮	?	?	?	?	?	0
喚	?	?	?	?	?	0
貪	?	?	?	?	?	0
臥	?	?	?	?	?	0
翼	翼	翼	yi4	yì	wings; fins on fish; shelter	0
擾	?	?	?	?	?	0
脅	?	?	?	?	?	0
跪	跪	跪	gui4	guì	kneel	0
碑	?	?	?	?	?	0
呵	呵	呵	he1	hē	breathe out; scold	0
甜	甜	甜	tian2	tián	sweet	0
洒	灑	灑	sa3	sǎ	to sprinkle; to spray; to spill	0
譜	?	?	?	?	?	0
莎	?	?	?	?	?	0
娜	?	?	?	?	?	0
閣	?	?	?	?	?	0
庸	?	?	?	?	?	0
鵬	?	?	?	?	?	0
覆	?	?	?	?	?	0
玲	?	?	?	?	?	0
侯	?	?	?	?	?	0
抹	?	?	?	?	?	0
盧	?	?	?	?	?	0
礙	?	?	?	?	?	0
綜	?	?	?	?	?	0
丘	?	?	?	?	?	0
晕	暈	暈	yun1	yūn	dizzy; to fain	0
拦	攔	攔	lan2	lán	to block; to cut off; hinder	0
燃	?	?	?	?	?	0
昌	?	?	?	?	?	0
吞	?	?	?	?	?	0
嫌	嫌	嫌	xian2	xián	to dislike; suspicion; grudge	0
狄	?	?	?	?	?	0
押	?	?	?	?	?	0
舌	?	?	?	?	?	0
琳	?	?	?	?	?	0
雾	霧	霧	wu4	wù	fog; mist	0
曼	?	?	?	?	?	0
恥	?	?	?	?	?	0
柜	?	?	?	?	?	0
摊	攤	攤	tan1	tān	to spread out; vendor's stand; booth; fry; (mw for puddles)	0
削	削	削	xue1	xuē	to pare/peel with a knife; to cut; to chop	0
戚	?	?	?	?	?	0
杆	?	?	?	?	?	0
岩	?	?	?	?	?	0
喂	喂	喂	wei4, wei2	wèi, wéi	hey; to feed | hello (on the phone)	0
扔	扔	扔	reng1	rēng	to throw; throw away	0
逝	?	?	?	?	?	0
誕	?	?	?	?	?	0
懸	?	?	?	?	?	0
爽	?	?	?	?	?	0
崔	?	?	?	?	?	0
廷	?	?	?	?	?	0
湊	?	?	?	?	?	0
痴	?	?	?	?	?	0
盆	盆	盆	pen2	pén	basin; (flower) pot	0
御	?	?	?	?	?	0
酷	?	?	?	?	?	0
艾	?	?	?	?	?	0
唉	唉	唉	ai4	ài	(an exclamation indicating resignation); oh well; oh; mm	0
姥	?	?	?	?	?	0
籠	?	?	?	?	?	0
顛	?	?	?	?	?	0
姻	?	?	?	?	?	0
攜	?	?	?	?	?	0
愧	?	?	?	?	?	0
芬	?	?	?	?	?	0
穆	?	?	?	?	?	0
扇	?	?	?	?	?	0
郁	?	?	?	?	?	0
擲	?	?	?	?	?	0
怔	?	?	?	?	?	0
芯	?	?	?	?	?	0
鼠	?	?	?	?	?	0
糾	?	?	?	?	?	0
疆	?	?	?	?	?	0
曰	?	?	?	?	?	0
傅	?	?	?	?	?	0
袍	?	?	?	?	?	0
唇	?	?	?	?	?	0
穌	?	?	?	?	?	0
捧	捧	捧	peng3	pěng	hold or carry with both hands facing up	0
勾	?	?	?	?	?	0
牧	?	?	?	?	?	0
儒	?	?	?	?	?	0
慨	?	?	?	?	?	0
筋	?	?	?	?	?	0
柱	?	?	?	?	?	0
卑	?	?	?	?	?	0
咽	?	?	?	?	?	0
吨	噸	噸	dun1	dūn	ton	0
蟲	?	?	?	?	?	0
繩	?	?	?	?	?	0
廚	?	?	?	?	?	0
冤	?	?	?	?	?	0
涨	漲	漲	zhang3, zhang4	zhǎng, zhàng	to rise (of prices, rivers); to go up | to swell; to bloat	0
皺	?	?	?	?	?	0
疲	?	?	?	?	?	0
賭	?	?	?	?	?	0
饒	?	?	?	?	?	0
礦	?	?	?	?	?	0
暢	?	?	?	?	?	0
煤	?	?	?	?	?	0
腕	?	?	?	?	?	0
噴	?	?	?	?	?	0
遣	?	?	?	?	?	0
浩	?	?	?	?	?	0
翁	?	?	?	?	?	0
咨	?	?	?	?	?	0
鏢	?	?	?	?	?	0
屏	?	?	?	?	?	0
仲	?	?	?	?	?	0
嘻	?	?	?	?	?	0
吩	?	?	?	?	?	0
棉	?	?	?	?	?	0
孟	?	?	?	?	?	0
撐	?	?	?	?	?	0
爐	?	?	?	?	?	0
泄	?	?	?	?	?	0
葬	?	?	?	?	?	0
搜	?	?	?	?	?	0
添	?	?	?	?	?	0
遵	?	?	?	?	?	0
迪	?	?	?	?	?	0
偽	?	?	?	?	?	0
兆	?	?	?	?	?	0
欠	欠	欠	qian4	qiàn	yawn; to lack; owe (Kangxi radical 76)	0
諒	?	?	?	?	?	0
炎	?	?	?	?	?	0
氛	?	?	?	?	?	0
杖	?	?	?	?	?	0
瞎	瞎	瞎	xia1	xiā	blind	0
钓	釣	釣	diao4	diào	to fish	0
腸	?	?	?	?	?	0
披	披	披	pi1	pī	drape over one's shoulders; split open; open	0
剝	?	?	?	?	?	0
誓	?	?	?	?	?	0
赚	賺	賺	zhuan4	zhuàn	earn; make a profit	0
役	?	?	?	?	?	0
泡	?	?	?	?	?	0
逆	?	?	?	?	?	0
矮	矮	矮	ai3	ǎi	short; low	0
吊	吊	吊	diao4	diào	hang; suspend	0
填	?	?	?	?	?	0
嘉	?	?	?	?	?	0
燭	?	?	?	?	?	0
廈	?	?	?	?	?	0
夕	?	?	?	?	?	0
衰	?	?	?	?	?	0
液	?	?	?	?	?	0
薛	?	?	?	?	?	0
仆	?	?	?	?	?	0
迈	邁	邁	mai4	mài	to step; stride	0
齒	?	?	?	?	?	0
謹	?	?	?	?	?	0
呈	?	?	?	?	?	0
昂	?	?	?	?	?	0
抄	抄	抄	chao1	chāo	to copy; plagiarize; search and confiscate	0
彌	?	?	?	?	?	0
渴	渴	渴	ke3	kě	thirsty	0
梯	?	?	?	?	?	0
疏	?	?	?	?	?	0
耗	?	?	?	?	?	0
瞪	瞪	瞪	deng4	dèng	stare at; to glower	0
斥	?	?	?	?	?	0
夸	誇	誇	kua1	kuā	to boast; to praise; exaggerate	0
蒂	?	?	?	?	?	0
剪	?	?	?	?	?	0
娶	娶	娶	qu3	qǔ	marry (a wife); take a wife	0
痕	?	?	?	?	?	0
弗	?	?	?	?	?	0
姚	?	?	?	?	?	0
債	?	?	?	?	?	0
妥	?	?	?	?	?	0
璃	?	?	?	?	?	0
掏	掏	掏	tao1	tāo	fish out (from pocket)	0
剎	?	?	?	?	?	0
晶	?	?	?	?	?	0
衷	?	?	?	?	?	0
膚	?	?	?	?	?	0
鹿	?	?	?	?	?	0
拓	?	?	?	?	?	0
卓	?	?	?	?	?	0
癥	?	?	?	?	?	0
糖	糖	糖	tang2	táng	sugar; candy; sweets	0
欽	?	?	?	?	?	0
綿	?	?	?	?	?	0
哩	?	?	?	?	?	0
誘	?	?	?	?	?	0
枯	?	?	?	?	?	0
歇	歇	歇	xie1	xiē	to rest; to go to bed; to take a break	0
塑	?	?	?	?	?	0
妨	?	?	?	?	?	0
豫	?	?	?	?	?	0
抑	?	?	?	?	?	0
珊	?	?	?	?	?	0
棍	?	?	?	?	?	0
晉	?	?	?	?	?	0
淋	淋	淋	lin2	lín	to drain; to drip; drench	0
悅	?	?	?	?	?	0
敦	?	?	?	?	?	0
艷	?	?	?	?	?	0
玻	?	?	?	?	?	0
砸	砸	砸	za2	zá	to smash; to pound; to break; fail	0
嚷	嚷	嚷	rang3	rǎng	blurt out; shout	0
盲	?	?	?	?	?	0
辨	?	?	?	?	?	0
葛	?	?	?	?	?	0
罕	?	?	?	?	?	0
矩	?	?	?	?	?	0
泳	?	?	?	?	?	0
宅	?	?	?	?	?	0
貸	?	?	?	?	?	0
膀	?	?	?	?	?	0
捏	捏	捏	nie1	niē	to pinch (with one's fingers); knead	0
頸	?	?	?	?	?	0
踐	?	?	?	?	?	0
脖	?	?	?	?	?	0
賈	?	?	?	?	?	0
轎	?	?	?	?	?	0
脾	?	?	?	?	?	0
堡	?	?	?	?	?	0
嬌	?	?	?	?	?	0
浙	?	?	?	?	?	0
劣	?	?	?	?	?	0
瀟	?	?	?	?	?	0
賜	?	?	?	?	?	0
陀	?	?	?	?	?	0
蓄	?	?	?	?	?	0
墳	?	?	?	?	?	0
頌	?	?	?	?	?	0
漏	漏	漏	lou4	lòu	to leak; to funnel; to let out	0
杭	?	?	?	?	?	0
茅	?	?	?	?	?	0
砖	磚	磚	zhuan1	zhuān	brick	0
瞬	?	?	?	?	?	0
鶴	?	?	?	?	?	0
辟	?	?	?	?	?	0
漁	?	?	?	?	?	0
乖	乖	乖	guai1	guāi	(of a child) obedient; well-behaved; clever; perverse; contrary to reason	0
霸	?	?	?	?	?	0
襄	?	?	?	?	?	0
炒	炒	炒	chao3	chǎo	to stir-fry; saute	0
啞	?	?	?	?	?	0
浦	?	?	?	?	?	0
餅	?	?	?	?	?	0
犧	?	?	?	?	?	0
灘	?	?	?	?	?	0
釘	?	?	?	?	?	0
吁	?	?	?	?	?	0
錫	?	?	?	?	?	0
贈	?	?	?	?	?	0
哄	哄	哄	hong3	hǒng	fool; coax; to amuse (a child)	0
铃	鈴	鈴	ling2	líng	bell	0
頑	?	?	?	?	?	0
殖	?	?	?	?	?	0
鷹	?	?	?	?	?	0
蔡	?	?	?	?	?	0
催	催	催	cui1	cuī	to press; to urge; to hurry	0
芙	?	?	?	?	?	0
彬	?	?	?	?	?	0
拚	?	?	?	?	?	0
軌	?	?	?	?	?	0
喲	?	?	?	?	?	0
歉	?	?	?	?	?	0
盯	盯	盯	ding1	dīng	to stare; to gaze	0
碩	?	?	?	?	?	0
惹	?	?	?	?	?	0
契	?	?	?	?	?	0
愚	?	?	?	?	?	0
帅	帥	帥	shuai4	shuài	handsome; graceful; commander-in-chief	0
惶	?	?	?	?	?	0
憾	?	?	?	?	?	0
懒	懶	懶	lan3	lǎn	lazy	0
姨	?	?	?	?	?	0
喘	?	?	?	?	?	0
獸	?	?	?	?	?	0
陌	?	?	?	?	?	0
罩	?	?	?	?	?	0
獵	?	?	?	?	?	0
嵩	?	?	?	?	?	0
盐	鹽	鹽	yan2	yán	salt	0
飢	?	?	?	?	?	0
凄	?	?	?	?	?	0
喉	?	?	?	?	?	0
宴	?	?	?	?	?	0
腔	?	?	?	?	?	0
翰	?	?	?	?	?	0
膝	?	?	?	?	?	0
陵	?	?	?	?	?	0
蜂	?	?	?	?	?	0
邏	?	?	?	?	?	0
劈	劈	劈	pi1	pī	split in two; to divide	0
廉	?	?	?	?	?	0
裹	?	?	?	?	?	0
驕	?	?	?	?	?	0
販	?	?	?	?	?	0
繪	?	?	?	?	?	0
崖	?	?	?	?	?	0
辰	?	?	?	?	?	0
涯	?	?	?	?	?	0
戈	?	?	?	?	?	0
坑	坑	坑	keng1	kēng	pit; hole; defraud	0
遮	?	?	?	?	?	0
擒	?	?	?	?	?	0
蠻	?	?	?	?	?	0
芷	?	?	?	?	?	0
堵	?	?	?	?	?	0
雇	?	?	?	?	?	0
挽	?	?	?	?	?	0
眠	?	?	?	?	?	0
吻	吻	吻	wen3	wěn	kiss; lips	0
孝	?	?	?	?	?	0
泊	?	?	?	?	?	0
撕	撕	撕	si1	sī	to tear (something)	0
虹	?	?	?	?	?	0
敘	?	?	?	?	?	0
粹	?	?	?	?	?	0
勉	?	?	?	?	?	0
竭	?	?	?	?	?	0
歪	歪	歪	wai1	wāi	askew; crooked; devious; recline to take a rest (colloquial)	0
慎	?	?	?	?	?	0
棵	棵	棵	ke1	kē	(mw for plants)	0
朴	?	?	?	?	?	0
械	?	?	?	?	?	0
溪	溪	溪	xi1	xī	creek	0
莉	?	?	?	?	?	0
斑	斑	斑	ban1	bān	variety; speckled; spot; colored patch; stripe	0
磕	磕	磕	ke1	kē	knock; tap	0
寡	?	?	?	?	?	0
循	?	?	?	?	?	0
斬	?	?	?	?	?	0
掠	?	?	?	?	?	0
呂	?	?	?	?	?	0
昔	?	?	?	?	?	0
郊	?	?	?	?	?	0
爵	?	?	?	?	?	0
徽	?	?	?	?	?	0
磁	?	?	?	?	?	0
俯	?	?	?	?	?	0
譚	?	?	?	?	?	0
鼎	?	?	?	?	?	0
拂	?	?	?	?	?	0
俺	?	?	?	?	?	0
嫂	?	?	?	?	?	0
帕	?	?	?	?	?	0
嗯	嗯	嗯	en1	ēn	(interjection expressing what?, huh? hmm? why? ok, etc.)	0
